Assay_Type	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	LibrarySource	Library_Name	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	individual	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LoadDate	Platform	ReleaseDate	SRA_Study	age	breed	cultivar	dev_stage	ecotype	isolate	strain
RNA-Seq	150	SAMN11245698	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575684	TRANSCRIPTOMIC	63	2787	1090	Poecilia wingei	SRR8785879	SRS4537886	Pwin_T_M007	6	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245698	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575580	TRANSCRIPTOMIC	65	1491	619	Poecilia wingei	SRR8785983	SRS4537886	Pwin_T_M007	6	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245698	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575579	TRANSCRIPTOMIC	66	1670	659	Poecilia wingei	SRR8785984	SRS4537886	Pwin_T_M007	6	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245698	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575573	TRANSCRIPTOMIC	64	491	191	Poecilia wingei	SRR8785990	SRS4537886	Pwin_T_M007	6	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245693	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575822	TRANSCRIPTOMIC	43	1949	762	Poecilia wingei	SRR8785741	SRS4537897	Pwin_T_F013	1	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245693	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575821	TRANSCRIPTOMIC	44	749	291	Poecilia wingei	SRR8785742	SRS4537897	Pwin_T_F013	1	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245693	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575816	TRANSCRIPTOMIC	45	1267	523	Poecilia wingei	SRR8785747	SRS4537897	Pwin_T_F013	1	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245693	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575815	TRANSCRIPTOMIC	46	1384	545	Poecilia wingei	SRR8785748	SRS4537897	Pwin_T_F013	1	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245694	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575824	TRANSCRIPTOMIC	49	1696	702	Poecilia wingei	SRR8785739	SRS4537898	Pwin_T_F014	2	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245694	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575823	TRANSCRIPTOMIC	50	1892	749	Poecilia wingei	SRR8785740	SRS4537898	Pwin_T_F014	2	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245694	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575818	TRANSCRIPTOMIC	47	851	334	Poecilia wingei	SRR8785745	SRS4537898	Pwin_T_F014	2	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245694	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575817	TRANSCRIPTOMIC	48	2686	1053	Poecilia wingei	SRR8785746	SRS4537898	Pwin_T_F014	2	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575493	GENOMIC	16	4387	2141	Poecilia wingei	SRR8785537	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575492	GENOMIC	15	4397	2141	Poecilia wingei	SRR8785538	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575491	GENOMIC	18	4695	2333	Poecilia wingei	SRR8785539	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575490	GENOMIC	17	4005	1895	Poecilia wingei	SRR8785540	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575485	GENOMIC	20	4647	2312	Poecilia wingei	SRR8785545	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575484	GENOMIC	19	4658	2317	Poecilia wingei	SRR8785546	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245689	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575640	GENOMIC	21	4628	2301	Poecilia wingei	SRR8785923	SRS4537880	P.win_15F_H	3	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575489	GENOMIC	12	4663	2300	Poecilia wingei	SRR8785541	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575488	GENOMIC	11	4699	2315	Poecilia wingei	SRR8785542	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575487	GENOMIC	14	4632	2284	Poecilia wingei	SRR8785543	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575486	GENOMIC	13	4650	2294	Poecilia wingei	SRR8785544	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575694	GENOMIC	10	3998	1872	Poecilia wingei	SRR8785869	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575693	GENOMIC	9	4379	2117	Poecilia wingei	SRR8785870	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245688	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575692	GENOMIC	8	4391	2117	Poecilia wingei	SRR8785871	SRS4537881	P.win._14F_H	2	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575639	GENOMIC	22	4458	2164	Poecilia wingei	SRR8785924	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575638	GENOMIC	23	4448	2165	Poecilia wingei	SRR8785925	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575637	GENOMIC	24	4067	1914	Poecilia wingei	SRR8785926	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575636	GENOMIC	25	4755	2359	Poecilia wingei	SRR8785927	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575635	GENOMIC	26	4723	2347	Poecilia wingei	SRR8785928	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575634	GENOMIC	27	4712	2344	Poecilia wingei	SRR8785929	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245690	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575633	GENOMIC	28	4696	2334	Poecilia wingei	SRR8785930	SRS4537889	P.win._5M_H	4	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575794	GENOMIC	35	4894	2464	Poecilia wingei	SRR8785769	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575793	GENOMIC	34	4909	2474	Poecilia wingei	SRR8785770	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575792	GENOMIC	33	4921	2479	Poecilia wingei	SRR8785771	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575791	GENOMIC	32	4953	2491	Poecilia wingei	SRR8785772	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575790	GENOMIC	31	4264	2039	Poecilia wingei	SRR8785773	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575642	GENOMIC	29	4655	2293	Poecilia wingei	SRR8785921	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245691	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575641	GENOMIC	30	4646	2295	Poecilia wingei	SRR8785922	SRS4537890	P.win._6M_H	5	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575691	GENOMIC	7	4895	2416	Poecilia wingei	SRR8785872	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575690	GENOMIC	6	4914	2428	Poecilia wingei	SRR8785873	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575689	GENOMIC	5	4926	2433	Poecilia wingei	SRR8785874	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575688	GENOMIC	4	4959	2446	Poecilia wingei	SRR8785875	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575687	GENOMIC	3	4236	1984	Poecilia wingei	SRR8785876	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575686	GENOMIC	2	4643	2248	Poecilia wingei	SRR8785877	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245687	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575685	GENOMIC	1	4651	2245	Poecilia wingei	SRR8785878	SRS4537891	P.win._13F_H	1	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575820	GENOMIC	41	5019	2492	Poecilia wingei	SRR8785743	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575819	GENOMIC	42	4999	2479	Poecilia wingei	SRR8785744	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575799	GENOMIC	40	5030	2494	Poecilia wingei	SRR8785764	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575798	GENOMIC	39	5066	2508	Poecilia wingei	SRR8785765	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575797	GENOMIC	38	4339	2042	Poecilia wingei	SRR8785766	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575796	GENOMIC	37	4742	2303	Poecilia wingei	SRR8785767	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245692	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575795	GENOMIC	36	4757	2307	Poecilia wingei	SRR8785768	SRS4537896	P.win._7M_H	6	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
